Table,AP Delivery Zone ID,Lodgement Zone,Lodgement Zone State,To Postcode,Destination Zone Code,Destination Zone State,Description,Postcode Delivery Zone,State Classification,State Area,Postcode Delivery Zone Description
Delivery_Zone,DZ0001,V0,VIC,9739,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9740,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9741,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9742,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9743,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9744,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9745,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9746,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9747,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9748,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9749,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9750,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9751,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9752,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9753,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9754,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9755,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9756,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9757,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9758,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9759,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9760,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9761,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9762,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9763,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9764,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9765,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9766,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9767,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9768,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9769,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9770,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9771,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9772,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9773,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9774,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9775,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9776,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9777,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9778,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9779,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9780,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9781,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9782,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9783,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9784,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9785,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9786,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9787,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9788,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9789,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9790,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9791,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9792,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9793,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9794,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9795,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9796,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9797,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9798,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9799,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9880,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9881,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9882,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9883,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9884,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9885,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9886,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9887,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9888,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9889,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9890,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9891,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9892,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9893,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9894,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9895,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9896,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9897,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9898,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9899,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9900,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9901,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9902,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9903,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9904,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9905,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9906,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9907,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9908,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9909,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9910,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9911,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9912,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9913,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9914,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9915,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9916,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9917,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9918,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,9919,GC,QLD,GC - Gold Coast,V0GC,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,2250,GF,NSW,GF - Gosford,V0GF,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,2251,GF,NSW,GF - Gosford,V0GF,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,2252,GF,NSW,GF - Gosford,V0GF,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,2253,GF,NSW,GF - Gosford,V0GF,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,2254,GF,NSW,GF - Gosford,V0GF,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,2255,GF,NSW,GF - Gosford,V0GF,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,2256,GF,NSW,GF - Gosford,V0GF,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,2257,GF,NSW,GF - Gosford,V0GF,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,2258,GF,NSW,GF - Gosford,V0GF,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,2259,GF,NSW,GF - Gosford,V0GF,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,2260,GF,NSW,GF - Gosford,V0GF,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,2261,GF,NSW,GF - Gosford,V0GF,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,2262,GF,NSW,GF - Gosford,V0GF,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,2263,GF,NSW,GF - Gosford,V0GF,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,3211,GL,VIC,GL - Geelong,V0GL,Same State,Metro,Same State Metro
Delivery_Zone,DZ0001,V0,VIC,3212,GL,VIC,GL - Geelong,V0GL,Same State,Metro,Same State Metro
Delivery_Zone,DZ0001,V0,VIC,3213,GL,VIC,GL - Geelong,V0GL,Same State,Metro,Same State Metro
Delivery_Zone,DZ0001,V0,VIC,3214,GL,VIC,GL - Geelong,V0GL,Same State,Metro,Same State Metro
Delivery_Zone,DZ0001,V0,VIC,3215,GL,VIC,GL - Geelong,V0GL,Same State,Metro,Same State Metro
Delivery_Zone,DZ0001,V0,VIC,3216,GL,VIC,GL - Geelong,V0GL,Same State,Metro,Same State Metro
Delivery_Zone,DZ0001,V0,VIC,3217,GL,VIC,GL - Geelong,V0GL,Same State,Metro,Same State Metro
Delivery_Zone,DZ0001,V0,VIC,3218,GL,VIC,GL - Geelong,V0GL,Same State,Metro,Same State Metro
Delivery_Zone,DZ0001,V0,VIC,3219,GL,VIC,GL - Geelong,V0GL,Same State,Metro,Same State Metro
Delivery_Zone,DZ0001,V0,VIC,3220,GL,VIC,GL - Geelong,V0GL,Same State,Metro,Same State Metro
Delivery_Zone,DZ0001,V0,VIC,4300,IP,QLD,IP - Ipswich,V0IP,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,4301,IP,QLD,IP - Ipswich,V0IP,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,4302,IP,QLD,IP - Ipswich,V0IP,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,4303,IP,QLD,IP - Ipswich,V0IP,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,4304,IP,QLD,IP - Ipswich,V0IP,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,4305,IP,QLD,IP - Ipswich,V0IP,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,4306,IP,QLD,IP - Ipswich,V0IP,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,4307,IP,QLD,IP - Ipswich,V0IP,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,4308,IP,QLD,IP - Ipswich,V0IP,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,1000,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1001,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1002,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1003,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1004,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1005,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1006,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1007,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1008,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1009,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1010,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1011,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1012,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1013,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1014,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1015,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1016,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1017,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1018,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1019,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1020,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1021,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1022,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1023,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1024,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1025,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1026,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1027,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1028,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1029,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1030,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1031,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1032,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1033,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1034,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1035,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1036,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1037,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1038,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1039,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1040,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1041,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1042,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1043,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1044,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1045,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1046,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1047,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1048,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1049,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1050,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1051,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1052,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1053,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1054,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1055,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1056,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1057,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1058,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1059,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1060,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1061,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1062,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1063,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1064,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1065,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1066,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1067,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1068,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1069,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1070,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1071,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1072,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1073,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1074,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1075,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1076,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1077,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1078,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1079,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1080,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1081,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1082,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
Delivery_Zone,DZ0001,V0,VIC,1083,N0,NSW,N0 - Sydney Inner Metro,V0N0,Near State,Capital,Near State Capital
